x0,x1,x2,y,x3,x4
A0,20.0,A0,0.1,,0.0
A6,30.0,A4,0.0,0.0,0.05
A9,33.0,A2,0.0,,0.0
A9,31.0,A8,0.0,,0.0
A11,29.0,A5,0.0,0.03,0.0
A23,36.0,A10,0.01,0.01,0.0
A11,18.0,A5,2.04,0.04,0.0
A21,18.0,A2,0.2,0.05,0.0
A6,23.0,A11,0.26,,0.0
A9,28.0,A0,0.24,0.0,0.0
A3,,A0,0.77,,0.0
A9,27.0,A9,0.04,0.0,0.0
A9,30.0,A0,0.23,0.0,0.0
A9,28.0,A0,0.04,0.02,0.0
A1,30.0,A11,0.05,0.0,0.0
A17,22.0,A1,0.01,0.0,0.0
A9,31.0,A2,2.14,,0.37
A7,35.0,A2,0.8,,0.06
A3,33.0,A4,0.0,0.0,0.02
A16,31.0,A4,0.0,,0.05
A9,33.0,A2,1.15,,0.0
A1,29.0,A10,0.14,0.0,0.14
A1,28.0,A5,0.08,,0.0
A1,28.0,A10,0.37,0.11,0.0
A19,6.0,A2,0.0,,1.15
A1,30.0,A2,0.0,,0.13
A1,25.0,A1,0.04,,0.0
A3,25.0,A6,0.52,0.01,0.12
A3,,A2,0.1,0.11,0.0
A7,35.0,A2,0.0,0.01,0.0
A6,29.0,A8,0.1,0.02,0.0
A16,32.0,A2,0.16,0.18,0.05
A21,17.0,A8,0.0,,0.22
A17,26.0,A6,0.15,0.04,0.0
A9,30.0,A8,0.0,,0.0
A0,17.0,A0,0.03,,0.0
A6,28.0,A0,0.01,0.01,0.0
A1,27.0,A2,0.0,0.0,0.02
A1,27.0,A3,0.0,0.01,0.0
A1,25.0,A9,0.15,0.02,0.0
A11,31.0,A5,0.0,0.01,0.0
A5,29.0,A4,0.06,0.03,0.0
A6,22.0,A9,1.92,,0.0
A0,21.0,A10,0.37,0.25,0.0
A19,3.0,A6,0.51,0.12,0.45
A10,22.0,A6,0.18,,0.0
A11,26.0,A2,0.0,0.03,0.0
A0,17.0,A10,0.11,,0.29
A1,27.0,A8,0.02,,0.0
A3,29.0,A10,0.0,0.0,0.03
A5,28.0,A7,0.94,0.17,0.02
A15,13.0,A6,5.99,2.15,2.12
A1,27.0,A3,0.02,,0.0
A1,25.0,A2,0.15,0.02,0.0
A4,29.0,A2,0.11,0.05,0.0
A1,29.0,A4,0.0,0.0,0.02
A5,32.0,A2,0.13,0.4,0.0
A4,32.0,A7,1.89,0.91,0.04
A4,31.0,A8,0.1,0.0,0.0
A4,27.0,A0,0.62,,0.0
A11,29.0,A2,0.01,0.01,0.0
A1,30.0,A3,0.25,0.0,0.0
A9,29.0,A8,0.0,0.22,0.0
A1,28.0,A0,0.3,0.0,0.0
A10,24.0,A8,0.13,0.05,0.0
A6,26.0,A2,0.0,0.0,0.02
A13,23.0,A2,0.07,0.02,0.0
A15,13.0,A6,0.09,0.02,0.45
A1,28.0,A5,0.08,0.0,0.0
A6,21.0,A9,0.05,0.04,0.0
A13,23.0,A2,0.04,0.01,0.0
A1,30.0,A4,0.0,0.0,0.05
A0,16.0,A4,0.03,0.02,0.0
A17,23.0,A2,0.69,0.18,0.0
A6,28.0,A11,0.04,0.03,0.03
A3,30.0,A0,0.13,0.7,0.01
A1,28.0,A3,0.0,0.0,0.02
A5,29.0,A2,0.41,0.22,0.01
A5,27.0,A0,0.5,,0.0
A17,23.0,A7,0.01,,0.0
A11,36.0,A7,0.0,,0.0
A16,34.0,A4,0.0,0.0,0.05
A5,30.0,A2,0.1,,0.0
A3,27.0,A7,0.42,,0.0
A17,23.0,A10,0.04,0.01,0.0
A1,31.0,A2,0.0,0.0,0.04
A4,31.0,A10,0.21,0.12,0.01
A4,30.0,A11,0.9,0.31,0.0
A4,32.0,A3,0.14,0.04,0.01
A17,25.0,A11,0.13,0.03,0.0
A9,27.0,A3,0.39,,0.0
A5,29.0,A7,0.22,0.27,0.01
A1,28.0,A6,0.46,,0.0
A6,22.0,A0,0.13,0.1,0.0
A0,19.0,A8,0.17,0.12,0.0
A9,27.0,A0,1.07,1.06,0.24
A13,23.0,A2,0.14,0.04,0.0
A20,14.0,A6,1.02,0.47,0.2
A0,19.0,A10,0.45,0.3,0.0
A1,28.0,A3,0.0,0.0,0.01
A3,26.0,A11,0.53,0.58,0.0
A4,27.0,A5,0.21,,0.0
A0,18.0,A3,0.13,0.09,0.0
A11,26.0,A5,0.01,,0.0
A1,28.0,A3,0.1,0.0,0.0
A13,23.0,A6,0.07,0.02,0.0
A2,31.0,A6,0.0,,0.0
A3,31.0,A4,0.0,,0.03
A1,28.0,A4,0.0,0.0,0.03
A9,29.0,A2,0.13,,0.03
A9,30.0,A8,0.5,0.11,0.0
A5,27.0,A2,0.25,0.02,0.0
A22,33.0,A6,1.27,0.62,0.18
A11,31.0,A5,0.1,0.13,0.0
A17,24.0,A6,0.06,,0.0
A10,23.0,A2,0.12,0.04,0.0
A0,19.0,A8,0.06,0.04,0.0
A4,29.0,A7,0.05,,0.0
A1,26.0,A2,0.04,0.0,0.0
A6,22.0,A4,0.03,,0.0
A5,33.0,A7,0.0,,0.1
A6,28.0,A3,0.12,0.09,0.0
A7,34.0,A2,0.47,0.64,0.06
A1,27.0,A7,0.03,0.0,0.0
A15,11.0,A0,0.0,0.0,0.07
A13,23.0,A11,0.43,,0.0
A6,28.0,A3,0.85,,0.01
A9,26.0,A4,0.24,0.02,0.0
A5,30.0,A4,0.09,,0.01
A15,12.0,,0.0,,0.22
A22,33.0,A6,0.04,0.01,0.0
A3,27.0,A5,0.04,0.0,0.0
A4,28.0,A0,0.49,,0.01
A5,29.0,A8,0.11,0.0,0.0
A3,28.0,A9,0.05,,0.0
A9,27.0,A6,0.4,0.0,0.0
A4,28.0,A10,0.32,0.18,0.19
A13,24.0,A3,0.03,,0.0
A17,22.0,A10,0.1,0.02,0.04
A8,15.0,A5,0.0,0.0,0.08
A21,19.0,A2,0.19,0.05,0.0
A6,23.0,A0,0.46,0.36,0.0
A17,22.0,A7,0.2,,0.0
A15,15.0,A10,0.0,0.0,0.1
A3,25.0,A11,0.36,0.01,0.0
A9,28.0,A4,0.03,0.0,0.0
A3,26.0,A2,0.09,,0.0
A7,35.0,A2,0.23,,0.01
A6,27.0,A0,0.5,,0.0
A6,23.0,A5,0.03,0.03,0.0
A5,33.0,A10,0.25,0.07,0.17
A6,24.0,A9,0.11,0.08,0.0
A9,29.0,A3,0.04,0.0,0.0
A0,21.0,A2,0.24,0.17,0.0
A11,29.0,A7,0.01,,0.0
A2,32.0,A2,0.18,0.0,0.0
A11,31.0,A7,0.01,0.04,0.0
A12,19.0,A3,0.0,0.0,0.12
A17,23.0,A0,1.09,0.15,0.25
A10,24.0,A8,0.12,,0.0
A3,31.0,A10,0.0,,0.11
A23,36.0,A9,0.0,0.01,0.0
A5,29.0,A2,0.07,0.03,0.02
A16,35.0,A2,0.0,0.0,0.02
A1,31.0,A1,0.05,0.05,0.0
A9,30.0,A8,0.0,0.0,0.3
A10,21.0,A4,0.59,0.95,0.03
A4,34.0,A0,0.38,0.26,0.0
A1,28.0,A1,0.07,,0.0
A1,26.0,A4,0.1,0.0,0.0
A4,28.0,A7,0.65,,0.01
A2,31.0,A6,0.11,0.23,0.0
A6,25.0,A8,0.1,,0.0
A9,30.0,A5,0.0,0.0,0.32
A0,18.0,A6,0.32,0.22,0.0
A13,22.0,A11,0.14,0.05,0.0
A5,36.0,A7,0.0,0.01,0.0
A0,17.0,A5,0.0,0.0,0.14
A20,14.0,A10,0.0,0.0,0.08
A9,29.0,A4,0.18,0.0,0.0
A9,31.0,A2,0.0,0.0,0.08
A4,27.0,A5,0.0,,0.0
A12,20.0,A10,0.0,0.0,0.27
A17,23.0,A7,0.07,0.02,0.0
A6,23.0,A6,0.16,0.12,0.0
A10,21.0,A10,0.0,0.0,0.03
A3,27.0,A6,0.01,0.23,0.0
A1,28.0,A4,0.24,,0.0
A9,31.0,A2,0.0,0.0,0.13
A1,29.0,A4,0.0,0.0,0.08
A18,0.0,A8,0.22,,0.0
A3,32.0,A2,0.0,0.0,0.03
A9,30.0,A2,0.24,0.15,0.0
A9,28.0,A2,0.2,,0.0
A1,29.0,A1,0.11,0.0,0.0
A17,24.0,A2,0.63,0.16,0.0
A6,26.0,A5,0.04,0.03,0.0
A4,26.0,A11,0.06,,0.0
A1,28.0,A0,0.04,0.02,0.0
A0,17.0,A3,0.16,0.11,0.0
A9,30.0,A0,0.08,0.1,0.03
A13,24.0,A10,0.99,0.33,0.0
A7,35.0,A10,2.47,3.15,0.24
A4,,A0,0.0,,0.0
A1,26.0,A1,0.13,,0.0
A10,22.0,A6,0.19,0.07,0.0
A3,25.0,A8,0.19,,0.0
A8,15.0,A10,0.0,0.0,0.38
A9,31.0,A8,0.1,0.04,0.0
A4,30.0,A2,0.11,,0.02
A9,28.0,A0,0.2,,0.0
A5,30.0,A10,0.24,,0.0
A2,33.0,A2,0.05,0.04,0.28
A22,32.0,A8,0.13,0.12,0.0
A0,19.0,A10,0.02,,0.58
A5,32.0,A6,0.6,0.19,0.0
A2,32.0,A2,0.0,,0.02
A9,27.0,A0,0.39,0.73,0.0
A6,23.0,A5,0.06,0.05,0.0
A3,31.0,A2,0.14,0.17,0.0
A9,30.0,A2,0.0,,0.0
A9,31.0,A8,0.48,,0.33
A9,27.0,A2,0.55,,0.0
A1,25.0,A9,0.24,0.01,0.0
A3,27.0,A2,0.1,,0.0
A4,29.0,A2,0.42,0.21,0.0
A0,18.0,A0,0.17,0.12,0.0
A3,29.0,A0,0.15,0.68,0.01
A6,21.0,A8,1.16,,0.0
A1,26.0,A4,0.08,0.01,0.0
A13,24.0,A0,0.09,,0.0
A1,28.0,A10,0.0,0.0,0.3
A4,29.0,A2,0.14,0.14,0.02
A13,24.0,A5,0.24,0.07,0.0
A9,31.0,A2,0.67,0.3,0.0
A11,21.0,A5,0.0,0.09,0.0
A0,16.0,A6,0.04,0.03,0.0
A6,26.0,A2,0.0,,0.08
A17,22.0,A8,0.0,0.0,0.07
A21,18.0,A6,0.06,0.02,0.13
A5,35.0,A4,0.02,0.03,0.0
A5,30.0,A7,1.28,1.05,0.07
A5,31.0,A11,0.27,0.11,0.07
A3,29.0,A2,0.21,0.24,0.0
A3,27.0,A2,0.24,0.55,0.0
A5,35.0,A0,0.0,0.03,0.0
A6,24.0,A7,0.03,0.02,0.0
A1,27.0,A3,0.24,0.0,0.0
A3,29.0,A9,0.29,0.07,0.0
A17,24.0,A2,0.05,,0.0
A10,23.0,A2,0.31,0.12,0.0
A15,15.0,A0,0.0,0.0,1.15
A4,28.0,A11,0.07,,0.01
A5,30.0,A2,0.01,0.01,0.0
A13,24.0,A2,0.11,,0.0
A5,31.0,A8,0.1,0.1,0.0
A3,26.0,A4,0.0,0.0,0.01
A4,26.0,A0,0.24,,0.0
A6,29.0,A4,0.0,,0.03
A18,,A1,0.2,0.01,0.0
A3,28.0,A2,0.35,0.14,0.0
A4,28.0,A2,0.53,0.4,0.03
A9,31.0,A3,0.0,0.02,0.0
A6,22.0,A9,0.95,,0.01
A23,35.0,A3,0.1,,0.0
A3,26.0,A2,0.08,0.0,0.0
A1,30.0,A2,0.2,,0.0
A10,25.0,A6,0.08,0.03,0.0
A16,32.0,A10,0.0,0.0,0.04
A13,22.0,A0,0.08,0.02,0.0
A16,35.0,A4,0.02,0.0,0.0
A10,23.0,A0,0.43,0.16,0.0
A12,20.0,A6,0.0,0.0,0.07
A10,23.0,A9,0.21,,0.0
A1,29.0,A8,0.39,0.01,0.0
A16,33.0,A0,0.0,0.0,0.02
A11,32.0,A2,0.0,0.12,0.0
A11,27.0,A7,0.01,,0.0
A2,32.0,A0,0.18,,0.27
A5,36.0,A2,0.0,,0.06
A6,23.0,A7,0.06,,0.0
A1,26.0,A2,0.39,0.0,0.53
A1,28.0,A4,0.0,0.0,0.02
A6,23.0,A4,0.03,0.03,0.0
A15,15.0,A10,0.0,0.0,0.3
A1,26.0,A6,0.03,,0.0
A0,20.0,A9,0.25,0.17,0.0
A0,21.0,A9,0.44,0.3,0.0
A5,32.0,A2,0.14,,0.0
A7,35.0,A10,0.02,0.0,0.05
A8,17.0,A5,0.0,,0.55
A6,22.0,A0,0.11,0.09,0.0
A6,24.0,A8,1.54,,0.0
A2,33.0,A8,0.0,0.0,0.29
A10,25.0,A5,0.04,,0.0
A12,12.0,A1,0.59,0.24,0.82
A3,26.0,A11,0.33,,0.0
A6,20.0,A10,0.15,0.12,0.0
A0,19.0,A4,0.72,0.89,0.04
A5,32.0,A9,0.02,0.13,0.0
A5,32.0,A9,0.04,0.0,0.0
A6,20.0,A3,0.16,,0.0
A9,29.0,A0,0.16,0.0,0.0
A11,31.0,A1,0.0,0.02,0.0
A1,28.0,A8,0.0,0.0,0.04
A6,27.0,A4,0.0,0.0,0.11
A9,29.0,A10,0.17,0.12,0.06
A4,26.0,A10,0.08,0.0,0.0
A0,18.0,A9,0.07,0.05,0.0
A13,25.0,A0,0.08,,0.0
A1,27.0,A0,0.02,,0.0
A13,25.0,A5,0.03,,0.0
A9,29.0,A8,0.47,0.23,0.0
A1,28.0,A0,0.15,,0.0
A6,28.0,A4,0.0,0.0,0.07
A1,30.0,A8,0.0,0.0,0.04
A16,35.0,A0,0.03,0.0,0.0
A21,19.0,A9,0.49,0.03,0.0
A6,25.0,A2,0.03,0.02,0.0
A2,34.0,A2,0.01,0.01,0.0
A5,29.0,A0,0.13,0.01,0.0
A9,28.0,A0,0.18,0.0,0.0
A6,23.0,A5,0.0,0.0,0.6
A6,28.0,A4,0.0,0.0,0.02
A1,26.0,A1,0.09,0.0,0.0
A0,21.0,A2,0.15,0.1,0.0
A9,30.0,A2,0.11,0.11,0.0
A1,25.0,A7,0.01,0.0,0.0
A3,30.0,A9,0.11,,0.02
A21,20.0,A2,1.55,,0.16
A5,31.0,A5,0.0,,0.03
A4,31.0,A8,0.11,0.03,0.0
A4,31.0,A2,0.7,,0.02
A10,26.0,A8,0.01,0.0,0.0
A13,22.0,A2,0.27,0.08,0.0
A1,29.0,A8,0.04,,0.0
A3,26.0,A2,0.11,0.01,0.0
A2,33.0,A6,0.73,0.62,0.4
A1,27.0,A6,0.04,0.0,0.0
A3,31.0,A2,0.0,0.08,0.0
A6,140.11481719774778,A0,1.07,,0.02
A1,29.0,A8,0.13,0.2,0.0
A17,23.0,A2,0.11,0.03,0.0
A9,32.0,A2,0.0,0.0,0.1
A9,31.0,A2,0.07,,0.0
A1,29.0,A4,0.11,0.0,0.0
A4,31.0,A11,0.18,0.14,0.0
A1,26.0,A10,0.07,,0.03
A6,20.0,A7,0.19,0.15,0.0
A3,29.0,A10,0.17,0.04,0.0
A2,36.0,A2,0.0,0.0,0.01
A3,27.0,A2,0.25,0.25,0.0
A0,20.0,A2,0.26,0.18,0.0
A1,30.0,A8,0.0,0.0,0.19
A9,28.0,A10,0.18,0.14,0.04
A1,29.0,A4,0.02,0.0,0.0
A7,36.0,A2,0.68,,0.0
A0,15.0,A5,0.14,0.09,0.0
A1,30.0,A10,0.0,0.0,0.03
A9,28.0,A8,0.42,,0.0
A9,28.0,A0,0.09,0.01,0.0
A19,10.0,A1,2.62,0.6,1.52
A5,30.0,A7,0.24,0.19,0.0
A13,22.0,A1,0.07,0.02,0.0
A5,31.0,A8,0.0,,0.0
A3,29.0,A4,0.0,0.0,0.02
A1,30.0,A2,0.42,0.02,0.02
A17,23.0,A6,0.13,0.03,0.0
A9,30.0,A8,0.56,0.06,0.0
A5,30.0,A0,0.18,0.07,0.0
A11,29.0,A4,0.0,0.04,0.0
A6,29.0,A2,0.17,,0.0
A7,36.0,A0,0.0,0.04,0.0
A0,16.0,A5,0.11,0.07,0.0
A3,27.0,A2,0.21,,0.0
A10,22.0,A7,0.03,,0.0
A5,32.0,A3,0.0,,0.02
A3,31.0,A2,0.0,0.0,0.02
A6,22.0,A0,0.0,0.0,0.05
A13,26.0,A7,0.03,0.01,0.0
A2,32.0,A10,0.0,,0.46
A9,29.0,A1,0.01,0.0,0.0
A6,23.0,A9,3.27,,0.08
A6,23.0,A9,0.11,0.09,0.0
A13,24.0,A11,0.1,0.03,0.0
A6,28.0,A0,0.04,0.03,0.0
A5,30.0,A8,0.16,,0.0
A5,35.0,A2,0.21,,0.22
A9,29.0,A8,0.19,0.01,0.0
A6,26.0,A3,0.0,0.0,0.18
A5,34.0,A9,0.05,0.11,0.01
A6,27.0,A8,0.1,0.59,0.0
A1,27.0,A9,0.11,0.0,0.0
A21,19.0,A9,0.13,0.03,0.0
A4,28.0,A7,0.23,0.04,0.0
A0,16.0,A7,0.11,,0.0
A4,29.0,A0,0.4,0.02,0.0
A21,17.0,A11,0.12,,0.0
A6,20.0,A9,0.06,0.05,0.14
A9,27.0,A0,0.27,0.02,0.0
A10,22.0,A9,0.12,,0.0
A0,22.0,A11,0.0,0.0,0.05
A5,29.0,A2,3.27,2.25,0.21
A2,31.0,A9,0.27,0.16,0.02
A5,33.0,A2,0.02,,0.0
A1,28.0,A10,0.02,,0.0
A1,29.0,A2,0.15,,0.0
A13,22.0,A4,0.04,0.01,0.0
A5,34.0,A2,0.0,0.0,0.12
A1,26.0,A8,0.13,0.0,0.0
A6,25.0,A10,0.07,0.05,0.0
A22,33.0,A6,0.24,0.12,0.01
A3,29.0,A2,0.0,0.0,0.01
A2,34.0,A10,0.07,0.02,0.0
A1,31.0,A2,0.0,0.0,0.02
A3,26.0,A8,0.0,0.0,0.06
A17,22.0,A2,0.03,0.01,0.04
A13,25.0,A2,0.83,0.28,0.0
A6,26.0,A8,0.28,,0.0
A0,20.0,A0,1.58,0.05,0.0
A13,24.0,A4,0.02,0.01,0.0
A9,31.0,A10,0.32,,0.18
A1,29.0,A5,0.06,,0.0
A3,26.0,A1,0.05,0.0,0.0
A9,28.0,A8,0.03,0.03,0.0
A9,30.0,A4,0.16,,0.0
A4,34.0,A9,0.35,0.43,0.0
A1,28.0,A0,0.13,0.0,0.0
A1,27.0,A2,0.28,,0.0
A7,34.0,A4,0.1,0.07,0.0
A16,32.0,A2,0.0,,0.03
A1,24.0,A9,0.21,0.14,0.38
A6,26.0,A2,0.05,0.04,0.0
A14,21.0,A9,0.0,0.0,0.07
A2,31.0,A5,0.0,0.0,0.03
A15,14.0,A11,0.0,0.0,0.12
A13,21.0,A0,0.15,,0.0
A1,26.0,A8,0.0,0.0,0.04
A2,34.0,A2,0.0,0.01,0.0
A1,29.0,A7,0.37,0.02,0.0
A10,21.0,A6,0.09,0.03,0.0
A4,31.0,A2,0.18,0.05,0.0
A1,26.0,A10,0.0,0.0,0.02
A11,22.0,A7,0.0,0.01,0.0
A2,34.0,A8,0.0,0.0,0.03
A17,26.0,A2,0.04,0.01,0.0
A5,35.0,A10,0.0,0.0,0.03
A9,28.0,A8,0.0,0.0,0.01
A4,26.0,A7,1.4,0.02,0.02
A13,24.0,A9,0.04,0.01,0.0
A4,33.0,A0,0.0,,0.0
A0,22.0,A7,1.54,,0.0
A6,21.0,A9,0.08,0.06,0.0
A1,29.0,A4,0.16,0.16,0.0
A1,32.0,A8,0.03,0.37,0.0
A2,34.0,A10,0.0,0.0,0.06
A2,35.0,A2,0.0,0.0,0.04
A2,34.0,A2,0.0,,0.06
A1,25.0,A5,0.3,0.03,0.04
A1,29.0,A3,0.24,0.11,0.0
A4,29.0,A2,1.04,1.24,0.03
A5,31.0,A11,0.06,0.0,0.0
A0,18.0,A11,0.15,0.1,0.0
A2,31.0,A9,0.19,0.15,0.12
A10,23.0,A10,0.06,,0.0
A2,35.0,A10,0.16,0.11,0.18
A6,21.0,A6,0.02,0.02,0.0
A9,27.0,A2,0.05,,0.0
A9,28.0,A0,0.0,0.0,0.03
A1,28.0,A1,0.06,0.0,0.0
A1,30.0,A1,0.02,0.0,0.0
A6,26.0,A4,0.0,0.0,0.11
A13,23.0,A0,0.44,,0.0
A4,26.0,A0,0.11,0.0,0.0
A9,28.0,A0,0.18,0.22,0.0
A4,34.0,A7,0.45,0.44,0.0
A3,28.0,A4,0.0,0.0,0.06
A4,33.0,A2,0.86,0.87,0.01
A5,27.0,A2,0.12,0.02,0.0
A4,31.0,A0,0.7,0.37,0.0
A0,19.0,A0,0.16,0.11,0.0
A16,33.0,A2,0.05,,0.25
A13,24.0,A8,0.24,,0.0
A1,29.0,A2,1.27,0.02,0.0
A6,25.0,A9,0.09,,0.0
A6,23.0,A2,0.17,0.13,0.51
A1,31.0,A5,1.07,,0.0
A6,22.0,A9,0.32,0.25,0.0
A15,13.0,A2,0.39,0.12,0.49
A1,29.0,A2,0.0,0.0,0.04
A6,20.0,A9,0.08,,0.0
A5,31.0,A4,0.0,0.0,0.03
A8,18.0,A5,0.0,0.0,0.25
A4,29.0,A8,0.08,,0.0
A21,17.0,A0,1.01,0.05,0.0
A22,35.0,A2,0.0,0.01,0.0
A23,36.0,A0,0.04,0.0,0.0
A5,30.0,A0,0.17,0.0,0.0
A2,36.0,A8,0.0,,0.04
A11,14.0,A8,1.49,,0.0
A11,29.0,A4,0.0,,0.0
A13,25.0,A2,0.02,,0.0
A6,20.0,A7,0.21,,0.0
A1,27.0,A5,0.0,0.0,0.02
A1,29.0,A8,0.21,0.19,0.0
A10,21.0,A0,0.01,0.0,0.0
A0,18.0,A0,0.22,,0.04
A0,21.0,A7,0.03,0.02,0.0
A15,16.0,A10,0.0,0.0,0.12
A6,29.0,A2,0.12,,0.0
A17,21.0,A9,0.19,0.05,0.0
A6,23.0,A8,0.72,,0.0
A6,22.0,A5,0.04,,0.0
A2,31.0,A0,0.01,,0.0
A4,34.0,A4,0.11,0.09,0.0
A6,24.0,A2,0.02,0.01,0.0
A1,27.0,A1,0.0,0.01,0.0
A1,28.0,A4,0.0,,0.12
A2,31.0,A0,0.0,0.0,0.06
A18,2.0,A1,7.28,0.45,0.0
A1,31.0,A1,0.02,,0.0
A9,31.0,A8,0.44,,0.0
A11,26.0,A10,0.01,0.04,0.0
A17,24.0,A2,0.31,0.08,0.0
A6,21.0,A2,0.06,0.05,0.0
A11,34.0,A2,0.0,0.02,0.0
A5,26.0,A9,0.0,0.57,0.04
A4,30.0,A8,0.73,0.1,0.0
A6,25.0,A9,0.12,0.09,0.0
A4,29.0,A8,0.15,0.35,0.0
A11,31.0,A2,0.0,,0.0
A7,35.0,A7,0.54,1.16,0.13
A3,25.0,A0,0.2,,0.0
A11,25.0,A5,0.0,0.03,0.0
A11,16.0,A2,0.96,0.07,0.0
A23,35.0,A0,0.88,,0.0
A0,17.0,A8,0.0,0.0,0.31
A4,28.0,A8,1.78,0.64,0.0
A9,28.0,A9,0.5,0.32,0.02
A12,18.0,A4,1.0,,0.45
A4,30.0,A8,0.25,,0.0
A9,27.0,A10,0.18,0.01,0.5
A4,,A7,0.23,0.21,0.01
A6,24.0,A10,0.28,,0.0
A2,34.0,A3,0.0,0.0,0.06
A9,29.0,A0,1.89,1.99,0.22
A9,30.0,A8,0.0,0.08,0.0
A6,26.0,A2,0.0,0.0,0.05
A1,32.0,A2,0.0,0.02,0.0
A6,24.0,A10,0.06,0.05,0.0
A6,23.0,A6,0.25,0.19,0.0
A4,30.0,A0,0.27,,0.0
A5,29.0,A2,0.21,0.21,0.62
A1,27.0,A10,0.0,0.0,0.08
A1,31.0,A2,0.0,0.03,0.0
A7,36.0,A6,0.06,,0.0
A5,35.0,A2,0.06,0.08,0.16
A1,29.0,A8,0.0,0.08,0.0
A9,31.0,A9,0.02,,0.0
A6,22.0,A8,0.0,0.0,0.2
A9,29.0,A3,0.15,0.14,0.0
A13,22.0,A0,0.08,0.02,0.0
A2,34.0,A4,0.0,0.0,0.01
A1,28.0,A5,0.07,0.0,0.0
A11,27.0,A7,0.0,0.11,0.0
A5,27.0,A8,1.4,0.54,0.02
A9,29.0,A3,0.24,,0.0
A1,28.0,A4,0.04,0.0,0.17
A23,33.0,A0,0.7,0.11,0.0
A1,30.0,A3,0.09,,0.0
A7,36.0,A2,0.25,0.29,0.0
A6,23.0,A0,1.69,0.2,0.0
A0,15.0,A4,0.0,0.0,0.03
A2,35.0,A2,0.52,0.33,0.17
A9,30.0,A2,0.12,0.07,0.0
A17,23.0,A9,0.03,0.01,0.0
A22,33.0,A6,0.04,,0.0
A10,24.0,A7,0.0,0.0,0.12
A6,22.0,A2,0.18,0.14,0.16
A11,35.0,A5,0.02,0.22,0.0
A5,30.0,A0,0.0,,0.0
A10,26.0,A2,0.12,0.04,0.0
A7,36.0,A2,0.0,0.16,0.0
A1,27.0,A2,1.06,0.37,0.0
A1,31.0,A11,0.0,0.0,0.09
A6,25.0,A0,1.35,,0.0
A5,32.0,A7,0.59,0.92,0.06
A3,32.0,A2,0.0,0.0,0.03
A4,31.0,A7,0.0,0.0,0.04
A5,29.0,A8,0.0,,0.0
A11,23.0,A3,0.01,0.24,0.0
A6,30.0,A2,0.34,,0.0
A1,28.0,A8,0.01,0.0,0.0
A6,29.0,A7,0.25,,0.0
A16,35.0,A2,0.0,0.0,0.03
A13,21.0,A3,0.3,0.1,0.0
A0,15.0,A6,0.03,,0.0
A6,26.0,A2,0.0,0.0,0.05
A4,28.0,A7,0.12,0.0,0.0
A1,27.0,A3,0.0,,0.0
A15,12.0,A10,0.0,0.0,0.07
A11,27.0,A3,0.0,0.04,0.0
A10,24.0,A2,0.1,0.04,0.0
A3,31.0,A4,0.0,0.0,0.05
A17,24.0,A8,0.9,0.11,0.6
A5,36.0,A10,0.0,0.0,0.04
A9,27.0,A1,0.04,0.0,0.0
A7,36.0,A4,0.02,,0.0
A9,28.0,A3,0.34,,0.0
A10,24.0,A2,0.03,,0.0
A6,28.0,A6,0.37,0.04,0.0
A4,27.0,A9,0.12,,0.0
A6,26.0,A10,0.0,,0.01
A5,31.0,A2,0.07,,0.0
A1,28.0,A1,0.05,0.0,0.0
A2,,A2,0.18,0.19,0.0
A5,31.0,A8,0.33,0.21,0.0
A10,25.0,A6,0.13,0.05,0.0
A1,27.0,A6,0.04,0.0,0.0
A1,27.0,A5,0.06,,0.0
A16,34.0,A2,0.0,,0.06
A5,31.0,A2,0.0,,0.09
A13,22.0,A0,0.05,0.01,0.0
A6,31.0,A0,0.06,0.05,0.0
A2,33.0,A3,0.04,0.03,0.0
A15,14.0,A11,0.0,0.0,0.36
A13,25.0,A6,0.02,,0.0
A3,30.0,A2,0.0,-7.220623465699308,0.07
A8,16.0,A7,0.0,0.0,0.28
A5,,A1,0.13,,0.0
A3,28.0,A3,0.0,0.0,0.16
A0,18.0,A8,0.14,0.09,0.0
A3,31.0,A11,0.03,0.02,0.07
A4,30.0,A3,0.12,,0.0
A6,23.0,A0,1.35,0.09,0.0
A4,30.0,A7,1.45,0.55,0.02
A11,22.0,A3,2.03,,0.0
A4,28.0,A2,0.09,,0.0
A11,31.0,A9,0.08,0.02,0.0
A13,25.0,A7,0.16,0.05,0.0
A1,31.0,A8,0.0,,0.03
A0,16.0,A2,0.09,,0.0
A4,30.0,A0,0.08,,0.0
A13,,A9,0.05,0.01,0.0
A1,27.0,A1,0.13,0.01,0.0
A13,24.0,A9,0.03,0.01,0.0
A7,35.0,A2,0.07,0.04,0.03
A3,26.0,A0,0.05,,0.0
A3,32.0,A10,0.0,0.0,0.12
A11,29.0,A2,0.02,,0.0
A6,26.0,A10,0.11,0.09,0.0
A9,27.0,A7,0.06,0.0,0.0
A16,34.0,A8,0.28,,0.87
A6,25.0,A9,0.33,0.01,0.0
A3,32.0,A8,0.0,0.0,0.05
A0,20.0,A9,0.16,0.11,0.0
A8,18.0,A11,0.0,0.0,0.17
A6,27.0,A5,0.0,0.0,0.38
A11,27.0,A9,0.0,0.02,0.0
A9,30.0,A9,0.15,0.04,0.0
A3,33.0,A10,0.0,0.0,0.13
A5,29.0,A2,0.11,0.15,0.0
